"problems_url","problems_number","problems_title","problems_info_publish","problems_info_solved","problems_info_difficulty","problems_content_text","problems_content_html","problems_content_images_name","problems_content_images_url","problems_content_files_name","problems_content_files_url"
"https://projecteuler.net/problem=75","75","Singular integer right triangles","Friday, 30th July 2004, 06:00 pm","14308","25","","","","","",""
"","","","","","","It turns out that 12 cm is the smallest length of wire that can be bent to form an integer sided right angle triangle in exactly one way, but there are many more examples.
12 cm: (3,4,5)
24 cm: (6,8,10)
30 cm: (5,12,13)
36 cm: (9,12,15)
40 cm: (8,15,17)
48 cm: (12,16,20)
In contrast, some lengths of wire, like 20 cm, cannot be bent to form an integer sided right angle triangle, and other lengths allow more than one solution to be found; for example, using 120 cm it is possible to form exactly three different integer sided right angle triangles.
120 cm: (30,40,50), (20,48,52), (24,45,51)
Given that L is the length of the wire, for how many values of L ≤ 1,500,000 can exactly one integer sided right angle triangle be formed?","<p>It turns out that 12 cm is the smallest length of wire that can be bent to form an integer sided right angle triangle in exactly one way, but there are many more examples.</p><p style=""margin-left:50px;""><b>12 cm</b>: (3,4,5)<br><b>24 cm</b>: (6,8,10)<br><b>30 cm</b>: (5,12,13)<br><b>36 cm</b>: (9,12,15)<br><b>40 cm</b>: (8,15,17)<br><b>48 cm</b>: (12,16,20)</p><p>In contrast, some lengths of wire, like 20 cm, cannot be bent to form an integer sided right angle triangle, and other lengths allow more than one solution to be found; for example, using 120 cm it is possible to form exactly three different integer sided right angle triangles.</p><p style=""margin-left:50px;""><b>120 cm</b>: (30,40,50), (20,48,52), (24,45,51)</p><p>Given that L is the length of the wire, for how many values of L ≤ 1,500,000 can exactly one integer sided right angle triangle be formed?</p>","","","",""
"https://projecteuler.net/problem=76","76","Counting summations","Friday, 13th August 2004, 06:00 pm","23122","10","","","","","",""
"","","","","","","It is possible to write five as a sum in exactly six different ways:
4 + 1
3 + 2
3 + 1 + 1
2 + 2 + 1
2 + 1 + 1 + 1
1 + 1 + 1 + 1 + 1
How many different ways can one hundred be written as a sum of at least two positive integers?","<p>It is possible to write five as a sum in exactly six different ways:</p><p style=""margin-left:50px;"">4 + 1<br>3 + 2<br>3 + 1 + 1<br>2 + 2 + 1<br>2 + 1 + 1 + 1<br>1 + 1 + 1 + 1 + 1</p><p>How many different ways can one hundred be written as a sum of at least two positive integers?</p>","","","",""
"https://projecteuler.net/problem=77","77","Prime summations","Friday, 27th August 2004, 06:00 pm","15245","25","","","","","",""
"","","","","","","It is possible to write ten as the sum of primes in exactly five different ways:
7 + 3
5 + 5
5 + 3 + 2
3 + 3 + 2 + 2
2 + 2 + 2 + 2 + 2
What is the first value which can be written as the sum of primes in over five thousand different ways?","<p>It is possible to write ten as the sum of primes in exactly five different ways:</p><p style=""margin-left:50px;"">7 + 3<br>5 + 5<br>5 + 3 + 2<br>3 + 3 + 2 + 2<br>2 + 2 + 2 + 2 + 2</p><p>What is the first value which can be written as the sum of primes in over five thousand different ways?</p>","","","",""
"https://projecteuler.net/problem=78","78","Coin partitions","Friday, 10th September 2004, 06:00 pm","13404","30","","","","","",""
"","","","","","","Let p(n) represent the number of different ways in which n coins can be separated into piles. For example, five coins can be separated into piles in exactly seven different ways, so p(5)=7.
OOOOO
OOOO O
OOO OO
OOO O O
OO OO O
OO O O O
O O O O O
Find the least value of n for which p(n) is divisible by one million.","<p>Let p(<i>n</i>) represent the number of different ways in which <i>n</i> coins can be separated into piles. For example, five coins can be separated into piles in exactly seven different ways, so p(5)=7.</p><div style=""text-align:center;""><table cellspacing=""0"" cellpadding=""10""><tbody><tr><td>OOOOO</td></tr><tr><td>OOOO&nbsp; &nbsp;O</td></tr><tr><td>OOO&nbsp; &nbsp;OO</td></tr><tr><td>OOO&nbsp; &nbsp;O&nbsp; &nbsp;O</td></tr><tr><td>OO&nbsp; &nbsp;OO&nbsp; &nbsp;O</td></tr><tr><td>OO&nbsp; &nbsp;O&nbsp; &nbsp;O&nbsp; &nbsp;O</td></tr><tr><td>O&nbsp; &nbsp;O&nbsp; &nbsp;O&nbsp; &nbsp;O&nbsp; &nbsp;O</td></tr></tbody></table></div><p>Find the least value of <i>n</i> for which p(<i>n</i>) is divisible by one million.</p>","","","",""
"https://projecteuler.net/problem=79","79","Passcode derivation","Friday, 17th September 2004, 06:00 pm","34921","5","","","","","",""
"","","","","","","A common security method used for online banking is to ask the user for three random characters from a passcode. For example, if the passcode was 531278, they may ask for the 2nd, 3rd, and 5th characters; the expected reply would be: 317.
The text file, keylog.txt, contains fifty successful login attempts.
Given that the three characters are always asked for in order, analyse the file so as to determine the shortest possible secret passcode of unknown length.","<p>A common security method used for online banking is to ask the user for three random characters from a passcode. For example, if the passcode was 531278, they may ask for the 2nd, 3rd, and 5th characters; the expected reply would be: 317.</p><p>The text file, <a href=""project/resources/p079_keylog.txt"">keylog.txt</a>, contains fifty successful login attempts.</p><p>Given that the three characters are always asked for in order, analyse the file so as to determine the shortest possible secret passcode of unknown length.</p>","","","keylog.txt","https://projecteuler.net/project/resources/p079_keylog.txt"
"https://projecteuler.net/problem=80","80","Square root digital expansion","Friday, 8th October 2004, 06:00 pm","16031","20","","","","","",""
"","","","","","","It is well known that if the square root of a natural number is not an integer, then it is irrational. The decimal expansion of such square roots is infinite without any repeating pattern at all.
The square root of two is 1.41421356237309504880..., and the digital sum of the first one hundred decimal digits is 475.
For the first one hundred natural numbers, find the total of the digital sums of the first one hundred decimal digits for all the irrational square roots.","<p>It is well known that if the square root of a natural number is not an integer, then it is irrational. The decimal expansion of such square roots is infinite without any repeating pattern at all.</p><p>The square root of two is 1.41421356237309504880..., and the digital sum of the first one hundred decimal digits is 475.</p><p>For the first one hundred natural numbers, find the total of the digital sums of the first one hundred decimal digits for all the irrational square roots.</p>","","","",""
"https://projecteuler.net/problem=81","81","Path sum: two ways","Friday, 22nd October 2004, 06:00 pm","28250","10","","","","","",""
"","","","","","","","<p>In the 5 by 5 matrix below, the minimal path sum from the top left to the bottom right, by <b>only moving to the right and down</b>, is indicated in bold red and is equal to 2427.</p><div style=""text-align:center;""><span class=""MathJax_Preview"" style=""color: inherit; display: none;""></span><div class=""MathJax_Display"" style=""text-align: center;""><span class=""MathJax"" id=""MathJax-Element-1-Frame"" tabindex=""0"" style=""text-align: center; position: relative;"" data-mathml=""<math xmlns=&quot;http://www.w3.org/1998/Math/MathML&quot; display=&quot;block&quot;><mrow><mo>(</mo><mtable rowspacing=&quot;4pt&quot; columnspacing=&quot;1em&quot;><mtr><mtd><mstyle mathcolor=&quot;red&quot;><mn>131</mn></mstyle></mtd><mtd><mn>673</mn></mtd><mtd><mn>234</mn></mtd><mtd><mn>103</mn></mtd><mtd><mn>18</mn></mtd></mtr><mtr><mtd><mstyle mathcolor=&quot;red&quot;><mn>201</mn></mstyle></mtd><mtd><mstyle mathcolor=&quot;red&quot;><mn>96</mn></mstyle></mtd><mtd><mstyle mathcolor=&quot;red&quot;><mn>342</mn></mstyle></mtd><mtd><mn>965</mn></mtd><mtd><mn>150</mn></mtd></mtr><mtr><mtd><mn>630</mn></mtd><mtd><mn>803</mn></mtd><mtd><mstyle mathcolor=&quot;red&quot;><mn>746</mn></mstyle></mtd><mtd><mstyle mathcolor=&quot;red&quot;><mn>422</mn></mstyle></mtd><mtd><mn>111</mn></mtd></mtr><mtr><mtd><mn>537</mn></mtd><mtd><mn>699</mn></mtd><mtd><mn>497</mn></mtd><mtd><mstyle mathcolor=&quot;red&quot;><mn>121</mn></mstyle></mtd><mtd><mn>956</mn></mtd></mtr><mtr><mtd><mn>805</mn></mtd><mtd><mn>732</mn></mtd><mtd><mn>524</mn></mtd><mtd><mstyle mathcolor=&quot;red&quot;><mn>37</mn></mstyle></mtd><mtd><mstyle mathcolor=&quot;red&quot;><mn>331</mn></mstyle></mtd></mtr></mtable><mo>)</mo></mrow></math>"" role=""presentation""><nobr aria-hidden=""true""><span class=""math"" id=""MathJax-Span-1"" style=""width: 17.945em; display: inline-block;""><span style=""display: inline-block; position: relative; width: 13.589em; height: 0px; font-size: 132%;""><span style=""position: absolute; clip: rect(2.048em, 1013.3em, 8.935em, -1000em); top: -5.742em; left: 0em;""><span class=""mrow"" id=""MathJax-Span-2""><span class=""mrow"" id=""MathJax-Span-3""><span class=""mo"" id=""MathJax-Span-4"" style=""vertical-align: 3.55em;""><span style=""display: inline-block; position: relative; width: 0.875em; height: 0px;""><span style=""position: absolute; font-family: MathJax_Size4; top: -2.865em; left: 0em;"">⎛<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; font-family: MathJax_Size4; top: 1.937em; left: 0em;"">⎝<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""font-family: MathJax_Size4; position: absolute; top: -1.706em; left: 0em;"">⎜<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""font-family: MathJax_Size4; position: absolute; top: -1.191em; left: 0em;"">⎜<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""font-family: MathJax_Size4; position: absolute; top: -0.676em; left: 0em;"">⎜<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""font-family: MathJax_Size4; position: absolute; top: -0.162em; left: 0em;"">⎜<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""font-family: MathJax_Size4; position: absolute; top: 0.353em; left: 0em;"">⎜<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""font-family: MathJax_Size4; position: absolute; top: 0.867em; left: 0em;"">⎜<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span></span></span><span class=""mtable"" id=""MathJax-Span-5"" style=""padding-right: 0.167em; padding-left: 0.167em;""><span style=""display: inline-block; position: relative; width: 11.5em; height: 0px;""><span style=""position: absolute; clip: rect(3.713em, 1001.48em, 10.288em, -1000em); top: -7.273em; left: 0em;""><span style=""display: inline-block; position: relative; width: 1.5em; height: 0px;""><span style=""position: absolute; clip: rect(3.21em, 1001.43em, 4.185em, -1000em); top: -6.769em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-6""><span class=""mrow"" id=""MathJax-Span-7""><span class=""mstyle"" id=""MathJax-Span-8"" style=""color: red;""><span class=""mrow"" id=""MathJax-Span-9"" style=""color: red;""><span class=""mn"" id=""MathJax-Span-10"" style=""font-family: MathJax_Main; color: red;"">131</span></span></span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.21em, 1001.43em, 4.185em, -1000em); top: -5.369em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-23""><span class=""mrow"" id=""MathJax-Span-24""><span class=""mstyle"" id=""MathJax-Span-25"" style=""color: red;""><span class=""mrow"" id=""MathJax-Span-26"" style=""color: red;""><span class=""mn"" id=""MathJax-Span-27"" style=""font-family: MathJax_Main; color: red;"">201</span></span></span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.21em, 1001.46em, 4.185em, -1000em); top: -3.969em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-44""><span class=""mrow"" id=""MathJax-Span-45""><span class=""mn"" id=""MathJax-Span-46"" style=""font-family: MathJax_Main;"">630</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.2em, 1001.48em, 4.185em, -1000em); top: -2.569em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-63""><span class=""mrow"" id=""MathJax-Span-64""><span class=""mn"" id=""MathJax-Span-65"" style=""font-family: MathJax_Main;"">537</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.21em, 1001.45em, 4.185em, -1000em); top: -1.169em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-80""><span class=""mrow"" id=""MathJax-Span-81""><span class=""mn"" id=""MathJax-Span-82"" style=""font-family: MathJax_Main;"">805</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span></span><span style=""display: inline-block; width: 0px; height: 7.273em;""></span></span><span style=""position: absolute; clip: rect(3.751em, 1001.46em, 10.336em, -1000em); top: -7.321em; left: 2.5em;""><span style=""display: inline-block; position: relative; width: 1.5em; height: 0px;""><span style=""position: absolute; clip: rect(3.2em, 1001.46em, 4.185em, -1000em); top: -6.769em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-11""><span class=""mrow"" id=""MathJax-Span-12""><span class=""mn"" id=""MathJax-Span-13"" style=""font-family: MathJax_Main;"">673</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.21em, 1000.96em, 4.185em, -1000em); top: -5.369em; left: 50%; margin-left: -0.5em;""><span class=""mtd"" id=""MathJax-Span-28""><span class=""mrow"" id=""MathJax-Span-29""><span class=""mstyle"" id=""MathJax-Span-30"" style=""color: red;""><span class=""mrow"" id=""MathJax-Span-31"" style=""color: red;""><span class=""mn"" id=""MathJax-Span-32"" style=""font-family: MathJax_Main; color: red;"">96</span></span></span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.21em, 1001.46em, 4.185em, -1000em); top: -3.969em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-47""><span class=""mrow"" id=""MathJax-Span-48""><span class=""mn"" id=""MathJax-Span-49"" style=""font-family: MathJax_Main;"">803</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.21em, 1001.46em, 4.185em, -1000em); top: -2.569em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-66""><span class=""mrow"" id=""MathJax-Span-67""><span class=""mn"" id=""MathJax-Span-68"" style=""font-family: MathJax_Main;"">699</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.2em, 1001.45em, 4.185em, -1000em); top: -1.169em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-83""><span class=""mrow"" id=""MathJax-Span-84""><span class=""mn"" id=""MathJax-Span-85"" style=""font-family: MathJax_Main;"">732</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span></span><span style=""display: inline-block; width: 0px; height: 7.321em;""></span></span><span style=""position: absolute; clip: rect(3.75em, 1001.48em, 10.336em, -1000em); top: -7.321em; left: 5em;""><span style=""display: inline-block; position: relative; width: 1.5em; height: 0px;""><span style=""position: absolute; clip: rect(3.199em, 1001.47em, 4.185em, -1000em); top: -6.769em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-14""><span class=""mrow"" id=""MathJax-Span-15""><span class=""mn"" id=""MathJax-Span-16"" style=""font-family: MathJax_Main;"">234</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.199em, 1001.45em, 4.185em, -1000em); top: -5.369em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-33""><span class=""mrow"" id=""MathJax-Span-34""><span class=""mstyle"" id=""MathJax-Span-35"" style=""color: red;""><span class=""mrow"" id=""MathJax-Span-36"" style=""color: red;""><span class=""mn"" id=""MathJax-Span-37"" style=""font-family: MathJax_Main; color: red;"">342</span></span></span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.199em, 1001.46em, 4.185em, -1000em); top: -3.969em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-50""><span class=""mrow"" id=""MathJax-Span-51""><span class=""mstyle"" id=""MathJax-Span-52"" style=""color: red;""><span class=""mrow"" id=""MathJax-Span-53"" style=""color: red;""><span class=""mn"" id=""MathJax-Span-54"" style=""font-family: MathJax_Main; color: red;"">746</span></span></span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.199em, 1001.48em, 4.185em, -1000em); top: -2.569em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-69""><span class=""mrow"" id=""MathJax-Span-70""><span class=""mn"" id=""MathJax-Span-71"" style=""font-family: MathJax_Main;"">497</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.199em, 1001.47em, 4.185em, -1000em); top: -1.169em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-86""><span class=""mrow"" id=""MathJax-Span-87""><span class=""mn"" id=""MathJax-Span-88"" style=""font-family: MathJax_Main;"">524</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span></span><span style=""display: inline-block; width: 0px; height: 7.321em;""></span></span><span style=""position: absolute; clip: rect(3.713em, 1001.46em, 10.288em, -1000em); top: -7.273em; left: 7.5em;""><span style=""display: inline-block; position: relative; width: 1.5em; height: 0px;""><span style=""position: absolute; clip: rect(3.21em, 1001.46em, 4.185em, -1000em); top: -6.769em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-17""><span class=""mrow"" id=""MathJax-Span-18""><span class=""mn"" id=""MathJax-Span-19"" style=""font-family: MathJax_Main;"">103</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.21em, 1001.45em, 4.185em, -1000em); top: -5.369em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-38""><span class=""mrow"" id=""MathJax-Span-39""><span class=""mn"" id=""MathJax-Span-40"" style=""font-family: MathJax_Main;"">965</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.199em, 1001.45em, 4.163em, -1000em); top: -3.969em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-55""><span class=""mrow"" id=""MathJax-Span-56""><span class=""mstyle"" id=""MathJax-Span-57"" style=""color: red;""><span class=""mrow"" id=""MathJax-Span-58"" style=""color: red;""><span class=""mn"" id=""MathJax-Span-59"" style=""font-family: MathJax_Main; color: red;"">422</span></span></span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.21em, 1001.43em, 4.163em, -1000em); top: -2.569em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-72""><span class=""mrow"" id=""MathJax-Span-73""><span class=""mstyle"" id=""MathJax-Span-74"" style=""color: red;""><span class=""mrow"" id=""MathJax-Span-75"" style=""color: red;""><span class=""mn"" id=""MathJax-Span-76"" style=""font-family: MathJax_Main; color: red;"">121</span></span></span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.2em, 1000.98em, 4.185em, -1000em); top: -1.169em; left: 50%; margin-left: -0.5em;""><span class=""mtd"" id=""MathJax-Span-89""><span class=""mrow"" id=""MathJax-Span-90""><span class=""mstyle"" id=""MathJax-Span-91"" style=""color: red;""><span class=""mrow"" id=""MathJax-Span-92"" style=""color: red;""><span class=""mn"" id=""MathJax-Span-93"" style=""font-family: MathJax_Main; color: red;"">37</span></span></span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span></span><span style=""display: inline-block; width: 0px; height: 7.273em;""></span></span><span style=""position: absolute; clip: rect(3.713em, 1001.46em, 10.288em, -1000em); top: -7.273em; left: 10em;""><span style=""display: inline-block; position: relative; width: 1.5em; height: 0px;""><span style=""position: absolute; clip: rect(3.21em, 1000.96em, 4.185em, -1000em); top: -6.769em; left: 50%; margin-left: -0.5em;""><span class=""mtd"" id=""MathJax-Span-20""><span class=""mrow"" id=""MathJax-Span-21""><span class=""mn"" id=""MathJax-Span-22"" style=""font-family: MathJax_Main;"">18</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.21em, 1001.46em, 4.185em, -1000em); top: -5.369em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-41""><span class=""mrow"" id=""MathJax-Span-42""><span class=""mn"" id=""MathJax-Span-43"" style=""font-family: MathJax_Main;"">150</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.21em, 1001.43em, 4.163em, -1000em); top: -3.969em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-60""><span class=""mrow"" id=""MathJax-Span-61""><span class=""mn"" id=""MathJax-Span-62"" style=""font-family: MathJax_Main;"">111</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.21em, 1001.46em, 4.185em, -1000em); top: -2.569em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-77""><span class=""mrow"" id=""MathJax-Span-78""><span class=""mn"" id=""MathJax-Span-79"" style=""font-family: MathJax_Main;"">956</span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; clip: rect(3.21em, 1001.43em, 4.185em, -1000em); top: -1.169em; left: 50%; margin-left: -0.75em;""><span class=""mtd"" id=""MathJax-Span-94""><span class=""mrow"" id=""MathJax-Span-95""><span class=""mstyle"" id=""MathJax-Span-96"" style=""color: red;""><span class=""mrow"" id=""MathJax-Span-97"" style=""color: red;""><span class=""mn"" id=""MathJax-Span-98"" style=""font-family: MathJax_Main; color: red;"">331</span></span></span></span></span><span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span></span><span style=""display: inline-block; width: 0px; height: 7.273em;""></span></span></span></span><span class=""mo"" id=""MathJax-Span-99"" style=""vertical-align: 3.55em;""><span style=""display: inline-block; position: relative; width: 0.875em; height: 0px;""><span style=""position: absolute; font-family: MathJax_Size4; top: -2.865em; left: 0em;"">⎞<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""position: absolute; font-family: MathJax_Size4; top: 1.937em; left: 0em;"">⎠<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""font-family: MathJax_Size4; position: absolute; top: -1.706em; left: 0em;"">⎟<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""font-family: MathJax_Size4; position: absolute; top: -1.191em; left: 0em;"">⎟<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""font-family: MathJax_Size4; position: absolute; top: -0.676em; left: 0em;"">⎟<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""font-family: MathJax_Size4; position: absolute; top: -0.162em; left: 0em;"">⎟<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""font-family: MathJax_Size4; position: absolute; top: 0.353em; left: 0em;"">⎟<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span><span style=""font-family: MathJax_Size4; position: absolute; top: 0.867em; left: 0em;"">⎟<span style=""display: inline-block; width: 0px; height: 4.019em;""></span></span></span></span></span></span><span style=""display: inline-block; width: 0px; height: 5.742em;""></span></span></span><span style=""display: inline-block; overflow: hidden; vertical-align: -4.089em; border-left: 0px solid; width: 0px; height: 8.838em;""></span></span></nobr><span class=""MJX_Assistive_MathML MJX_Assistive_MathML_Block"" role=""presentation""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""block""><mrow><mo>(</mo><mtable rowspacing=""4pt"" columnspacing=""1em""><mtr><mtd><mstyle mathcolor=""red""><mn>131</mn></mstyle></mtd><mtd><mn>673</mn></mtd><mtd><mn>234</mn></mtd><mtd><mn>103</mn></mtd><mtd><mn>18</mn></mtd></mtr><mtr><mtd><mstyle mathcolor=""red""><mn>201</mn></mstyle></mtd><mtd><mstyle mathcolor=""red""><mn>96</mn></mstyle></mtd><mtd><mstyle mathcolor=""red""><mn>342</mn></mstyle></mtd><mtd><mn>965</mn></mtd><mtd><mn>150</mn></mtd></mtr><mtr><mtd><mn>630</mn></mtd><mtd><mn>803</mn></mtd><mtd><mstyle mathcolor=""red""><mn>746</mn></mstyle></mtd><mtd><mstyle mathcolor=""red""><mn>422</mn></mstyle></mtd><mtd><mn>111</mn></mtd></mtr><mtr><mtd><mn>537</mn></mtd><mtd><mn>699</mn></mtd><mtd><mn>497</mn></mtd><mtd><mstyle mathcolor=""red""><mn>121</mn></mstyle></mtd><mtd><mn>956</mn></mtd></mtr><mtr><mtd><mn>805</mn></mtd><mtd><mn>732</mn></mtd><mtd><mn>524</mn></mtd><mtd><mstyle mathcolor=""red""><mn>37</mn></mstyle></mtd><mtd><mstyle mathcolor=""red""><mn>331</mn></mstyle></mtd></mtr></mtable><mo>)</mo></mrow></math></span></span></div><script type=""math/tex; mode=display"" id=""MathJax-Element-1"">\begin{pmatrix}\color{red}{131} & 673 & 234 & 103 & 18\\\color{red}{201} & \color{red}{96} & \color{red}{342} & 965 & 150\\630 & 803 & \color{red}{746} & \color{red}{422} & 111\\537 & 699 & 497 & \color{red}{121} & 956\\805 & 732 & 524 & \color{red}{37} & \color{red}{331}\end{pmatrix}</script></div><p>Find the minimal path sum, in <a href=""project/resources/p081_matrix.txt"">matrix.txt</a> (right click and ""Save Link/Target As...""), a 31K text file containing a 80 by 80 matrix, from the top left to the bottom right by only moving right and down.</p>","","","matrix.txt","https://projecteuler.net/project/resources/p081_matrix.txt"
"https://projecteuler.net/problem=82","82","Path sum: three ways","Friday, 5th November 2004, 06:00 pm","17126","20","","","","","",""
