problems_url,problems_number,problems_title,problems_info_publish,problems_info_solved,problems_info_difficulty,problems_content_text,problems_content_html,problems_content_images_name,problems_content_images_url,problems_content_files_name,problems_content_files_url
https://projecteuler.net/problem=278,278,Linear Combinations of Semiprimes,"Saturday, 13th February 2010, 05:00 am",795,50,"Given the values of integers 1 < a1 < a2 <... < an, consider the linear combination
q1a1 + q2a2 + ... + qnan = b, using only integer values qk ≥ 0.
Note that for a given set of ak, it may be that not all values of b are possible.
For instance, if a1 = 5 and a2 = 7, there are no q1 ≥ 0 and q2 ≥ 0 such that b could be
1, 2, 3, 4, 6, 8, 9, 11, 13, 16, 18 or 23.
In fact, 23 is the largest impossible value of b for a1 = 5 and a2 = 7.
We therefore call f(5, 7) = 23.
Similarly, it can be shown that f(6, 10, 15)=29 and f(14, 22, 77) = 195.
Find ∑ f(p*q,p*r,q*r), where p, q and r are prime numbers and p < q < r < 5000.","<p>Given the values of integers 1 &lt; <var>a</var><sub>1</sub> &lt; <var>a</var><sub>2</sub> &lt;... &lt; <var>a</var><sub><var>n</var></sub>, consider the linear combination<br><var>q</var><sub>1</sub><var>a</var><sub>1</sub> + <var>q</var><sub>2</sub><var>a</var><sub>2</sub> + ... + <var>q</var><sub><var>n</var></sub><var>a</var><sub><var>n</var></sub> = <var>b</var>, using only integer values <var>q</var><sub><var>k</var></sub> ≥ 0. </p><p>Note that for a given set of <var>a</var><sub><var>k</var></sub>, it may be that not all values of <var>b</var> are possible.<br>For instance, if <var>a</var><sub>1</sub> = 5 and <var>a</var><sub>2</sub> = 7, there are no <var>q</var><sub>1</sub> ≥ 0 and <var>q</var><sub>2</sub> ≥ 0 such that <var>b</var> could be<br> 1, 2, 3, 4, 6, 8, 9, 11, 13, 16, 18 or 23.<br>In fact, 23 is the largest impossible value of <var>b</var> for <var>a</var><sub>1</sub> = 5 and <var>a</var><sub>2</sub> = 7.<br> We therefore call <var>f</var>(5, 7) = 23.<br> Similarly, it can be shown that <var>f</var>(6, 10, 15)=29 and <var>f</var>(14, 22, 77) = 195.</p><p>Find ∑ <var>f</var>(<var>p*q,p*r,q*r</var>), where <var>p</var>, <var>q</var> and <var>r</var> are prime numbers and <var>p</var> &lt; <var>q</var> &lt; <var>r</var> &lt; 5000.</p>",,,,
https://projecteuler.net/problem=279,279,Triangles with integral sides and an integral angle,"Saturday, 20th February 2010, 09:00 am",544,60,"How many triangles are there with integral sides, at least one integral angle (measured in degrees), and a perimeter that does not exceed 108?","<p>How many triangles are there with integral sides, at least one integral angle (measured in degrees), and a perimeter that does not exceed 10<sup>8</sup>?</p>",,,,
https://projecteuler.net/problem=280,280,Ant and seeds,"Saturday, 27th February 2010, 01:00 pm",818,65,"A laborious ant walks randomly on a 5x5 grid. The walk starts from the central square. At each step, the ant moves to an adjacent square at random, without leaving the grid; thus there are 2, 3 or 4 possible moves at each step depending on the ant's position.
At the start of the walk, a seed is placed on each square of the lower row. When the ant isn't carrying a seed and reaches a square of the lower row containing a seed, it will start to carry the seed. The ant will drop the seed on the first empty square of the upper row it eventually reaches.
What's the expected number of steps until all seeds have been dropped in the top row?
Give your answer rounded to 6 decimal places.","<p>A laborious ant walks randomly on a 5x5 grid. The walk starts from the central square. At each step, the ant moves to an adjacent square at random, without leaving the grid; thus there are 2, 3 or 4 possible moves at each step depending on the ant's position.</p><p>At the start of the walk, a seed is placed on each square of the lower row. When the ant isn't carrying a seed and reaches a square of the lower row containing a seed, it will start to carry the seed. The ant will drop the seed on the first empty square of the upper row it eventually reaches.</p><p>What's the expected number of steps until all seeds have been dropped in the top row? <br>Give your answer rounded to 6 decimal places.</p>",,,,
https://projecteuler.net/problem=281,281,Pizza Toppings,"Friday, 5th March 2010, 01:00 pm",719,55,"You are given a pizza (perfect circle) that has been cut into m·n equal pieces and you want to have exactly one topping on each slice.
Let f(m,n) denote the number of ways you can have toppings on the pizza with m different toppings (m ≥ 2), using each topping on exactly n slices (n ≥ 1).
Reflections are considered distinct, rotations are not.
Thus, for instance, f(2,1) = 1, f(2,2) = f(3,1) = 2 and f(3,2) = 16.
f(3,2) is shown below:
Find the sum of all f(m,n) such that f(m,n) ≤ 1015.","<p>You are given a pizza (perfect circle) that has been cut into <var>m</var>·<var>n</var> equal pieces and you want to have exactly one topping on each slice.</p><p>Let <var>f</var>(<var>m</var>,<var>n</var>) denote the number of ways you can have toppings on the pizza with <var>m</var> different toppings (<var>m</var> ≥ 2), using each topping on exactly <var>n</var> slices (<var>n</var> ≥ 1). <br>Reflections are considered distinct, rotations are not. </p><p>Thus, for instance, <var>f</var>(2,1) = 1, <var>f</var>(2,2) = <var>f</var>(3,1) = 2 and <var>f</var>(3,2) = 16. <br><var>f</var>(3,2) is shown below:</p><div align=""center""><img src=""project/images/p281_pizza.gif"" alt=""p281_pizza.gif""></div><p>Find the sum of all <var>f</var>(<var>m</var>,<var>n</var>) such that <var>f</var>(<var>m</var>,<var>n</var>) ≤ 10<sup>15</sup>.</p>",p281_pizza.gif,https://projecteuler.net/project/images/p281_pizza.gif,,
https://projecteuler.net/problem=282,282,The Ackermann function,"Friday, 12th March 2010, 05:00 pm",757,70,"\def\htmltext#1{\style{font-family:inherit;}{\text{#1}}}
For non-negative integers m, n, the Ackermann function A(m,n) is defined as follows: A(m,n) = \cases{ n+1 &$\htmltext{ if }m=0$\cr A(m-1,1) &$\htmltext{ if }m>0 \htmltext{ and } n=0$\cr A(m-1,A(m,n-1)) &$\htmltext{ if }m>0 \htmltext{ and } n>0$\cr }
For example A(1,0) = 2, A(2,2) = 7 and A(3,4) = 125.
Find \displaystyle\sum_{n=0}^6 A(n,n) and give your answer mod 14^8.","<span class=""MathJax_Preview"">\def\htmltext#1{\style{font-family:inherit;}{\text{#1}}}</span><script type=""math/tex"">\def\htmltext#1{\style{font-family:inherit;}{\text{#1}}}</script><p>For non-negative integers <span class=""MathJax_Preview"">m</span><script type=""math/tex"">m</script>, <span class=""MathJax_Preview"">n</span><script type=""math/tex"">n</script>, the Ackermann function <span class=""MathJax_Preview"">A(m,n)</span><script type=""math/tex"">A(m,n)</script> is defined as follows:<span class=""MathJax_Preview"">A(m,n) = \cases{n+1 &amp;$\htmltext{ if  }m=0$\crA(m-1,1) &amp;$\htmltext{ if   }m&gt;0 \htmltext{  and  } n=0$\crA(m-1,A(m,n-1)) &amp;$\htmltext{ if   }m&gt;0 \htmltext{  and  } n&gt;0$\cr}</span><script type=""math/tex; mode=display"">A(m,n) = \cases{n+1 &$\htmltext{ if  }m=0$\crA(m-1,1) &$\htmltext{ if   }m>0 \htmltext{  and  } n=0$\crA(m-1,A(m,n-1)) &$\htmltext{ if   }m>0 \htmltext{  and  } n>0$\cr}</script></p><p>For example <span class=""MathJax_Preview"">A(1,0) = 2</span><script type=""math/tex"">A(1,0) = 2</script>, <span class=""MathJax_Preview"">A(2,2) = 7</span><script type=""math/tex"">A(2,2) = 7</script> and <span class=""MathJax_Preview"">A(3,4) = 125</span><script type=""math/tex"">A(3,4) = 125</script>.</p><p>Find <span class=""MathJax_Preview"">\displaystyle\sum_{n=0}^6 A(n,n)</span><script type=""math/tex"">\displaystyle\sum_{n=0}^6 A(n,n)</script> and give your answer mod <span class=""MathJax_Preview"">14^8</span><script type=""math/tex"">14^8</script>.</p>",,,,
https://projecteuler.net/problem=283,283,Integer sided triangles for which the area/perimeter ratio is integral,"Friday, 19th March 2010, 09:00 pm",523,75,"Consider the triangle with sides 6, 8 and 10. It can be seen that the perimeter and the area are both equal to 24. So the area/perimeter ratio is equal to 1.
Consider also the triangle with sides 13, 14 and 15. The perimeter equals 42 while the area is equal to 84. So for this triangle the area/perimeter ratio is equal to 2.
Find the sum of the perimeters of all integer sided triangles for which the area/perimeter ratios are equal to positive integers not exceeding 1000.","<p>Consider the triangle with sides 6, 8 and 10. It can be seen that the perimeter and the area are both equal to 24. So the area/perimeter ratio is equal to 1.<br>Consider also the triangle with sides 13, 14 and 15. The perimeter equals 42 while the area is equal to 84. So for this triangle the area/perimeter ratio is equal to 2.</p><p>Find the sum of the perimeters of all integer sided triangles for which the area/perimeter ratios are equal to positive integers not exceeding 1000.</p>",,,,
https://projecteuler.net/problem=284,284,Steady Squares,"Saturday, 27th March 2010, 01:00 am",996,55,"The 3-digit number 376 in the decimal numbering system is an example of numbers with the special property that its square ends with the same digits: 3762 = 141376. Let's call a number with this property a steady square.
Steady squares can also be observed in other numbering systems. In the base 14 numbering system, the 3-digit number c37 is also a steady square: c372 = aa0c37, and the sum of its digits is c+3+7=18 in the same numbering system. The letters a, b, c and d are used for the 10, 11, 12 and 13 digits respectively, in a manner similar to the hexadecimal numbering system.
For 1 ≤ n ≤ 9, the sum of the digits of all the n-digit steady squares in the base 14 numbering system is 2d8 (582 decimal). Steady squares with leading 0's are not allowed.
Find the sum of the digits of all the n-digit steady squares in the base 14 numbering system for
1 ≤ n ≤ 10000 (decimal) and give your answer in the base 14 system using lower case letters where necessary.","<p>The 3-digit number 376 in the decimal numbering system is an example of numbers with the special property that its square ends with the same digits: 376<sup>2</sup> = 141376. Let's call a number with this property a steady square.</p><p>Steady squares can also be observed in other numbering systems. In the base 14 numbering system, the 3-digit number c37 is also a steady square: c37<sup>2</sup> = aa0c37, and the sum of its digits is c+3+7=18 in the same numbering system. The letters a, b, c and d are used for the 10, 11, 12 and 13 digits respectively, in a manner similar to the hexadecimal numbering system.</p><p>For 1 ≤ n ≤ 9, the sum of the digits of all the n-digit steady squares in the base 14 numbering system is 2d8 (582 decimal). Steady squares with leading 0's are not allowed.</p><p>Find the sum of the digits of all the n-digit steady squares in the base 14 numbering system for<br>1 ≤ n ≤ 10000 (decimal) and give your answer in the base 14 system using lower case letters where necessary.</p>",,,,
https://projecteuler.net/problem=285,285,Pythagorean odds,"Saturday, 3rd April 2010, 05:00 am",927,55,"Albert chooses a positive integer k, then two real numbers a, b are randomly chosen in the interval [0,1] with uniform distribution.
The square root of the sum (k·a+1)2 + (k·b+1)2 is then computed and rounded to the nearest integer. If the result is equal to k, he scores k points; otherwise he scores nothing.
For example, if k = 6, a = 0.2 and b = 0.85, then (k·a+1)2 + (k·b+1)2 = 42.05.
The square root of 42.05 is 6.484... and when rounded to the nearest integer, it becomes 6.
This is equal to k, so he scores 6 points.
It can be shown that if he plays 10 turns with k = 1, k = 2, ..., k = 10, the expected value of his total score, rounded to five decimal places, is 10.20914.
If he plays 105 turns with k = 1, k = 2, k = 3, ..., k = 105, what is the expected value of his total score, rounded to five decimal places?","<p>Albert chooses a positive integer <var>k</var>, then two real numbers <var>a</var>, <var>b</var> are randomly chosen in the interval [0,1] with uniform distribution.<br>The square root of the sum (<var>k</var>·<var>a</var>+1)<sup>2</sup> + (<var>k</var>·<var>b</var>+1)<sup>2</sup> is then computed and rounded to the nearest integer. If the result is equal to <var>k</var>, he scores <var>k</var> points; otherwise he scores nothing.</p><p>For example, if <var>k</var> = 6, <var>a</var> = 0.2 and <var>b</var> = 0.85, then (<var>k</var>·<var>a</var>+1)<sup>2</sup> + (<var>k</var>·<var>b</var>+1)<sup>2</sup> = 42.05.<br>The square root of 42.05 is 6.484... and when rounded to the nearest integer, it becomes 6.<br>This is equal to <var>k</var>, so he scores 6 points.</p><p>It can be shown that if he plays 10 turns with <var>k</var> = 1, <var>k</var> = 2, ..., <var>k</var> = 10, the expected value of his total score, rounded to five decimal places, is 10.20914.</p><p>If he plays 10<sup>5</sup> turns with <var>k</var> = 1, <var>k</var> = 2, <var>k</var> = 3, ..., <var>k</var> = 10<sup>5</sup>, what is the expected value of his total score, rounded to five decimal places?</p>",,,,
https://projecteuler.net/problem=286,286,Scoring probabilities,"Saturday, 3rd April 2010, 05:00 am",1681,50,"Barbara is a mathematician and a basketball player. She has found that the probability of scoring a point when shooting from a distance x is exactly (1 - x/q), where q is a real constant greater than 50.
During each practice run, she takes shots from distances x = 1, x = 2, ..., x = 50 and, according to her records, she has precisely a 2 % chance to score a total of exactly 20 points.
Find q and give your answer rounded to 10 decimal places.","<p>Barbara is a mathematician and a basketball player. She has found that the probability of scoring a point when shooting from a distance <var>x</var> is exactly (1 -&nbsp;<sup><var>x</var></sup>/<sub><var>q</var></sub>), where <var>q</var> is a real constant greater than 50.</p><p>During each practice run, she takes shots from distances <var>x</var> = 1, <var>x</var> = 2, ..., <var>x</var> = 50 and, according to her records, she has precisely a 2 % chance to score a total of exactly 20 points.</p><p>Find <var>q</var> and give your answer rounded to 10 decimal places.</p>",,,,
https://projecteuler.net/problem=287,287,Quadtree encoding (a simple compression algorithm),"Saturday, 10th April 2010, 09:00 am",1129,40,"The quadtree encoding allows us to describe a 2N×2N black and white image as a sequence of bits (0 and 1). Those sequences are to be read from left to right like this:
the first bit deals with the complete 2N×2N region;
""0"" denotes a split:
the current 2n×2n region is divided into 4 sub-regions of dimension 2n-1×2n-1,
the next bits contains the description of the top left, top right, bottom left and bottom right sub-regions - in that order;
""10"" indicates that the current region contains only black pixels;
""11"" indicates that the current region contains only white pixels.
Consider the following 4×4 image (colored marks denote places where a split can occur):
This image can be described by several sequences, for example : ""001010101001011111011010101010"", of length 30, or
""0100101111101110"", of length 16, which is the minimal sequence for this image.
For a positive integer N, define DN as the 2N×2N image with the following coloring scheme:
the pixel with coordinates x = 0, y = 0 corresponds to the bottom left pixel,
if (x - 2N-1)2 + (y - 2N-1)2 ≤ 22N-2 then the pixel is black,
otherwise the pixel is white.
What is the length of the minimal sequence describing D24 ?","<p>The quadtree encoding allows us to describe a 2<sup><var>N</var></sup>×2<sup><var>N</var></sup>  black and white image as a sequence of bits (0 and 1). Those sequences are to be read from left to right like this:</p><ul><li>the first bit deals with the complete 2<sup><var>N</var></sup>×2<sup><var>N</var></sup> region;</li><li>""0"" denotes a split:<br>the current 2<sup><var>n</var></sup>×2<sup><var>n</var></sup> region is divided into 4 sub-regions of dimension 2<sup><var>n</var>-1</sup>×2<sup><var>n</var>-1</sup>,<br>the next bits contains the description of the top left, top right, bottom left and bottom right sub-regions - in that order;</li><li>""10"" indicates that the current region contains only black pixels;</li><li>""11"" indicates that the current region contains only white pixels.</li></ul><p>Consider the following 4×4 image (colored marks denote places where a split can occur):</p><div align=""center""><img src=""project/images/p287_quadtree.gif"" alt=""p287_quadtree.gif""></div><p>This image can be described by several sequences, for example :""<span style=""color:#FF0000;""><b>0</b></span><span style=""color:#0000FF;""><b>0</b></span>10101010<span style=""color:#008000;""><b>0</b></span>1011111011<span style=""color:#FFA500;""><b>0</b></span>10101010"", of length 30, or<br>""<span style=""color:#FF0000;""><b>0</b></span>10<span style=""color:#008000;""><b>0</b></span>101111101110"", of length 16, which is the minimal sequence for this image.</p><p>For a positive integer <var>N</var>, define <var>D<sub>N</sub></var> as the 2<sup><var>N</var></sup>×2<sup><var>N</var></sup> image with the following coloring scheme:</p><ul><li>the pixel with coordinates <var>x</var> = 0, <var>y</var> = 0 corresponds to the bottom left pixel,</li><li>if (<var>x</var> - 2<sup><var>N</var>-1</sup>)<sup>2</sup> + (<var>y</var> - 2<sup><var>N</var>-1</sup>)<sup>2</sup> ≤ 2<sup>2<var>N</var>-2</sup> then the pixel is black,</li><li>otherwise the pixel is white.</li></ul><p>What is the length of the minimal sequence describing <var>D</var><sub>24</sub> ?</p>",p287_quadtree.gif,https://projecteuler.net/project/images/p287_quadtree.gif,,
